treatment_date,test,is_signed_up,signup_date
2016-04-14,0,0,
2016-04-14,0,1,2016-04-21
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,1,1,2016-04-28
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-18
2016-04-14,0,0,
2016-04-14,1,1,2016-04-24
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,0,0,
2016-04-14,0,1,2016-04-20
2016-04-14,1,0,
2016-04-14,0,1,2016-04-15
2016-04-14,0,0,
2016-04-14,0,1,2016-04-15
2016-04-14,0,1,2016-04-21
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-16
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-18
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-16
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,1,2016-04-26
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-22
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,1,1,2016-04-19
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-21
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,1,2016-04-20
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-18
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-20
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,0,1,2016-04-17
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-20
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-25
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,0,1,2016-04-18
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-21
2016-04-14,0,1,2016-04-18
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-18
2016-04-14,0,1,2016-04-22
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-18
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-19
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,0,1,2016-04-18
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-22
2016-04-14,0,1,2016-04-16
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-16
2016-04-14,0,1,2016-04-18
2016-04-14,0,0,
2016-04-14,0,1,2016-04-24
2016-04-14,0,0,
2016-04-14,1,1,2016-04-23
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,1,2016-04-19
2016-04-14,0,1,2016-04-22
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-19
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-14
2016-04-14,0,0,
2016-04-14,1,1,2016-04-17
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-15
2016-04-14,0,0,
2016-04-14,0,1,2016-04-19
2016-04-14,0,1,2016-04-15
2016-04-14,0,1,2016-04-26
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-21
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-15
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-28
2016-04-14,1,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-19
2016-04-14,0,1,2016-04-19
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,0,0,
2016-04-14,1,1,2016-04-17
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-16
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-20
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,1,1,2016-04-18
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-24
2016-04-14,1,1,2016-04-17
2016-04-14,0,0,
2016-04-14,0,1,2016-04-19
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,1,2016-04-23
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-15
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-22
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-15
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-16
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-18
2016-04-14,0,1,2016-04-17
2016-04-14,0,0,
2016-04-14,0,1,2016-04-15
2016-04-14,0,1,2016-04-20
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-18
2016-04-14,0,0,
2016-04-14,1,1,2016-04-18
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,0,1,2016-04-16
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-16
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-16
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-16
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-16
2016-04-14,0,0,
2016-04-14,0,1,2016-04-19
2016-04-14,0,1,2016-04-17
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-20
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-21
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-14
2016-04-14,0,1,2016-04-18
2016-04-14,0,1,2016-04-21
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-15
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,1,2016-04-16
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,1,2016-04-20
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-18
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,1,2016-04-29
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-16
2016-04-14,0,1,2016-04-19
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-16
2016-04-14,0,1,2016-04-27
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,0,1,2016-04-20
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,0,1,2016-04-17
2016-04-14,0,0,
2016-04-14,0,1,2016-04-18
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-18
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-18
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-18
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,1,2016-04-26
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,1,2016-04-16
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-23
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-25
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-14,0,1,2016-04-19
2016-04-14,0,0,
2016-04-14,0,1,2016-04-19
2016-04-14,0,0,
2016-04-14,0,1,2016-04-18
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-18
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,0,0,
2016-04-14,1,0,
2016-04-14,0,0,
2016-04-14,0,1,2016-04-17
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-16
2016-04-15,1,1,2016-04-17
2016-04-15,1,0,
2016-04-15,1,1,2016-04-24
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-15
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,1,2016-04-18
2016-04-15,1,1,2016-04-23
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,1,2016-04-20
2016-04-15,1,0,
2016-04-15,1,1,2016-04-21
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,1,2016-04-21
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-21
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,1,2016-04-23
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,1,2016-04-20
2016-04-15,0,0,
2016-04-15,1,1,2016-04-25
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-18
2016-04-15,1,0,
2016-04-15,1,1,2016-04-20
2016-04-15,1,0,
2016-04-15,0,1,2016-04-19
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,1,2016-04-26
2016-04-15,0,1,2016-04-17
2016-04-15,1,1,2016-04-22
2016-04-15,1,1,2016-04-26
2016-04-15,1,0,
2016-04-15,1,1,2016-04-22
2016-04-15,0,1,2016-04-17
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,1,2016-04-20
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,1,2016-04-22
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-16
2016-04-15,0,0,
2016-04-15,1,1,2016-04-21
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-20
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-20
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,1,2016-04-20
2016-04-15,0,0,
2016-04-15,1,1,2016-04-30
2016-04-15,0,1,2016-04-17
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-21
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,1,2016-04-22
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,1,2016-04-18
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,1,2016-04-19
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-16
2016-04-15,1,1,2016-04-22
2016-04-15,1,1,2016-04-20
2016-04-15,1,0,
2016-04-15,0,1,2016-04-16
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-19
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-24
2016-04-15,1,0,
2016-04-15,1,1,2016-04-26
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,1,2016-04-18
2016-04-15,1,0,
2016-04-15,0,1,2016-04-23
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,1,2016-04-18
2016-04-15,1,1,2016-04-20
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-24
2016-04-15,1,1,2016-04-16
2016-04-15,0,0,
2016-04-15,1,1,2016-04-18
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,1,2016-04-20
2016-04-15,0,0,
2016-04-15,1,1,2016-04-18
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-21
2016-04-15,0,1,2016-04-16
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,1,2016-04-20
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-19
2016-04-15,0,0,
2016-04-15,1,1,2016-04-21
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,1,2016-04-21
2016-04-15,1,1,2016-04-23
2016-04-15,0,0,
2016-04-15,1,1,2016-04-26
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-20
2016-04-15,1,1,2016-04-21
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-24
2016-04-15,0,0,
2016-04-15,1,1,2016-04-18
2016-04-15,0,0,
2016-04-15,1,1,2016-04-22
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,1,2016-04-18
2016-04-15,0,0,
2016-04-15,1,1,2016-04-18
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,1,2016-04-21
2016-04-15,1,0,
2016-04-15,1,1,2016-04-19
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,1,2016-04-15
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,1,2016-04-18
2016-04-15,0,1,2016-04-16
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,1,2016-04-19
2016-04-15,1,0,
2016-04-15,0,1,2016-04-17
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,1,2016-04-19
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,1,2016-04-16
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-05-03
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,1,2016-04-27
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-22
2016-04-15,0,0,
2016-04-15,1,1,2016-04-19
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,1,2016-04-19
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,1,2016-04-17
2016-04-15,0,1,2016-04-18
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,1,2016-04-19
2016-04-15,1,1,2016-04-23
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,1,2016-04-20
2016-04-15,0,0,
2016-04-15,0,1,2016-04-22
2016-04-15,1,1,2016-04-20
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-23
2016-04-15,0,0,
2016-04-15,0,1,2016-04-21
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,1,2016-04-18
2016-04-15,0,1,2016-04-18
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-26
2016-04-15,0,0,
2016-04-15,0,1,2016-04-17
2016-04-15,0,0,
2016-04-15,1,1,2016-04-18
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,1,2016-04-18
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-22
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,1,2016-04-18
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,1,2016-04-19
2016-04-15,0,0,
2016-04-15,1,1,2016-04-26
2016-04-15,1,0,
2016-04-15,1,1,2016-04-29
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,0,1,2016-04-21
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,1,2016-04-23
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,1,2016-04-17
2016-04-15,0,1,2016-04-21
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,1,2016-04-17
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,1,2016-04-18
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,1,2016-04-20
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,1,2016-04-19
2016-04-15,0,1,2016-04-23
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,0,0,
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-04-20
2016-04-15,0,1,2016-04-19
2016-04-15,1,0,
2016-04-15,0,0,
2016-04-15,1,1,2016-05-04
2016-04-15,1,0,
2016-04-15,1,0,
2016-04-15,1,0,
